id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
68431,0.0,2011-08-10,Government Of Tanzania,0,Government,0.0,-2e-08,Mahakamani,0,Lake Victoria,B/Center,Mwanza,19,6,Geita,Bukwimba,0,True,GeoData Consultants Ltd,VWC,Nyamtukuza,True,0,ksb,submersible,submersible,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,lake,river/lake,surface,communal standpipe multiple,communal standpipe
43691,0.0,2011-07-13,Benguka,0,BENGUKA,31.64239222,-1.15138395,Kituo No 1 Bukagile,0,Lake Victoria,Benaco,Kagera,18,30,Ngara,Rusumo,0,True,GeoData Consultants Ltd,WUG,Nyakabila spring source,False,0,gravity,gravity,gravity,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
68224,0.0,2011-07-19,H,0,H,33.0146927,-2.47048636,Kwa Kabingo,0,Lake Victoria,1,Mwanza,19,8,Magu,Lutale,0,False,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
64957,0.0,2011-03-05,Government Of Tanzania,1180,DWE,38.32695755,-4.4464875,Kwa Mwadini,0,Pangani,Mavumbi,Tanga,4,1,Lushoto,Mbaramo,1,True,GeoData Consultants Ltd,VWC,Shagai streem,True,2005,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
39776,1000.0,2011-03-16,Adb,1918,DWE,35.1638236,-8.577313199999999,none,0,Rufiji,M,Iringa,11,2,Mufindi,Igowole,0,True,GeoData Consultants Ltd,VWC,,True,2000,swn 80,swn 80,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump
12688,0.0,2013-01-19,Member Of Parliament,-31,Artisan,39.62088177,-9.37591026,Kisima Kisongo,0,Ruvuma / Southern Coast,Kisongo,Lindi,80,13,Kilwa,Lihimalyo,1500,,GeoData Consultants Ltd,,,True,2007,submersible,submersible,submersible,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe
36906,10.0,2013-03-15,Hans,1617,Hans,35.7365811,-3.31291824,Richa Sere,0,Internal,Kati,Arusha,24,30,Karatu,Rhotia,100,True,GeoData Consultants Ltd,VWC,Mowasu,True,1998,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
33527,0.0,2013-03-19,Magadini-makiwaru Water,1553,Magadini-Makiwaru wa,37.06557136,-3.05179223,Kwa Stephano Aman,0,Internal,Mwangaza,Kilimanjaro,3,7,Siha,Siha Magharibi,1,True,GeoData Consultants Ltd,Water Board,BL Mwangaza,True,2011,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
18848,0.0,2011-07-28,Hesawa,0,HESAWA,33.15133011,-2.75755562,Wala,0,Lake Victoria,Wala,Mwanza,19,7,Missungwi,Koromije,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,pay annually,annually,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other
62525,3000.0,2011-03-08,Danida,890,DANID,35.38021661,-7.65722305,none,0,Rufiji,Majengo B,Iringa,11,1,Iringa Rural,Mlowa,1,True,GeoData Consultants Ltd,VWC,Mlowa,True,1992,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
13430,0.0,2013-04-03,Adra,1295,Adra /Community,36.936484,-3.34078638,Jonasi,0,Pangani,Kati,Arusha,2,7,Meru,Kikatiti,120,True,GeoData Consultants Ltd,VWC,Maambreni gravity water supply,True,2002,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
39737,0.0,2011-03-28,African,350,Kuwait,37.59788067,-6.144472400000001,Kwa Hoseni Kibao,0,Wami / Ruvu,Mtoni,Morogoro,5,6,Mvomero,Sungaji,100,True,GeoData Consultants Ltd,VWC,,True,2006,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other
31076,0.0,2013-02-04,Danida,1577,TCRS,30.85467049,-3.16684543,Esawa,0,Lake Tanganyika,Kivoga,Kigoma,16,1,Kibondo,Muhange,800,True,GeoData Consultants Ltd,VWC,,False,2008,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
46657,0.0,2011-07-08,Oxfarm,0,DWE,31.17346016,-1.58492409,Kwa Ibrahimu,0,Lake Victoria,Chanyangoma,Kagera,18,1,Karagwe,Bugene,0,True,GeoData Consultants Ltd,VWC,Rwamgurusi water,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe
38911,200.0,2013-03-22,Kkkt Church,673,KKKT CHURCH,37.91223189,-4.49614641,Kwa Jonathan,0,Pangani,Mbuyuni B,Kilimanjaro,3,3,Same,Hedaru,98,True,GeoData Consultants Ltd,Water authority,Hedaru kati water supply,True,2010,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
55541,0.0,2013-01-18,Hesawa,1295,Hesawa,34.33503024,-1.92569574,Nyamokora,0,Lake Victoria,Stooni,Mara,20,2,Serengeti,Rigicha,300,False,GeoData Consultants Ltd,,,,1999,nira/tanira,nira/tanira,handpump,unknown,unknown,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
66800,0.0,2012-10-04,Dwsp,0,DWSP,32.7959282,-3.31148401,Balele,0,Lake Victoria,Buholo,Shinyanga,17,3,Shinyanga Rural,Mwakitolyo,0,True,GeoData Consultants Ltd,WUG,,True,0,swn 80,swn 80,handpump,wug,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump
38925,0.0,2011-04-01,Government Of Tanzania,0,Government,33.1611899,-8.42095537,Moses Mwandeta,0,Lake Rukwa,Trm,Mbeya,12,1,Chunya,Makongorosi,0,True,GeoData Consultants Ltd,VWC,,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
34659,0.0,2011-02-26,Dhv,444,DWE,37.82413259,-6.88609898,Kwa Aziza,0,Wami / Ruvu,Bong'Wa,Morogoro,5,2,Morogoro Rural,Mkuyuni,100,True,GeoData Consultants Ltd,VWC,,True,1994,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,unknown,unknown,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
13649,0.0,2012-10-25,Ministry Of Water,1199,Wizara ya maji,33.88617557,-1.25171373,Msikitini,0,Lake Victoria,Kyangasaga,Mara,20,6,Rorya,Nyamagaro,300,,GeoData Consultants Ltd,VWC,Mradi wa maji Vijijni,False,1985,submersible,submersible,submersible,vwc,user-group,unknown,unknown,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe
28341,0.0,2013-02-14,Rwssp,0,DWE,0.0,-2e-08,Seketule,0,Lake Victoria,Mwahabi,Shinyanga,17,1,Bariadi,Somanda,0,,GeoData Consultants Ltd,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
70285,0.0,2013-11-02,Wb / District Council,963,WB / District Council,37.84337013,-4.15171082,Zanati,0,Pangani,Kaloleni,Kilimanjaro,3,3,Same,Mwembe,321,True,GeoData Consultants Ltd,VWC,Mwembe Water Supply,True,2012,other,other,other,vwc,user-group,other,other,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
61599,10000.0,2011-03-07,Roman,1341,DWE,34.67871211,-10.09424664,none,0,Lake Nyasa,Ibani,Iringa,11,5,Ludewa,Ludewa,117,True,GeoData Consultants Ltd,Water Board,Roman,False,2001,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
24008,0.0,2012-10-25,Hsw,1254,HSW,33.82714804,-1.76290719,Kwa Mzee Kiumbe,0,Lake Victoria,Murutu,Mara,20,3,Musoma Rural,Kukirango,250,,GeoData Consultants Ltd,VWC,,True,1998,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
41593,0.0,2011-03-23,Unhcr,339,Handeni Trunk Main(,38.51427967,-5.601416099999999,Kwa Mayange,39,Pangani,Mogadishu,Tanga,4,6,Handeni,Mgambo,50,True,GeoData Consultants Ltd,VWC,Handeni Trunk Main(H,True,2003,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe
32987,0.0,2013-12-03,Vwc,1482,VWC,37.25809646,-2.83496365,Kwa Kambaine,0,Internal,Lepolosi,Arusha,2,6,Longido,Olmolog,250,True,GeoData Consultants Ltd,VWC,Lerang'wa water supply,True,2003,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
15389,0.0,2011-07-09,Kkkt,0,Artisan,31.09550028,-1.6748231,Kashulo,0,Lake Victoria,Kitumbi,Kagera,18,1,Karagwe,Nyakahanga,0,True,GeoData Consultants Ltd,,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,improved spring,improved spring
63097,0.0,2011-07-27,Government Of Tanzania,0,Government,0.0,-2e-08,Ofisini,0,Lake Victoria,Ujamaa B,Mwanza,19,6,Geita,Kasamwa,0,True,GeoData Consultants Ltd,VWC,Kasamwa,True,0,ksb,submersible,submersible,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,dam,dam,surface,communal standpipe multiple,communal standpipe
49384,0.0,2011-07-22,Hesawa,0,DWE,31.76536109,-1.35105289,Kwa Gaspal,0,Lake Victoria,Butampemula,Kagera,18,2,Bukoba Rural,Kabaragaine,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
20932,0.0,2013-01-27,Government Of Tanzania,330,Region water Department,38.61880427,-10.18913192,Kwa Mzee Palakata,0,Ruvuma / Southern Coast,Ngongo,Lindi,8,3,Nachingwea,Mnero Ngongo,188,True,GeoData Consultants Ltd,VWC,Mnerongongo,False,1972,other,other,other,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,hand dtw,borehole,groundwater,communal standpipe multiple,communal standpipe
26134,20.0,2013-03-16,Government Of Tanzania,958,DWE,36.85165797,-3.49135566,Kwa Joeli,0,Pangani,Zaire,Arusha,2,2,Arusha Rural,Nduruma,200,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1970,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
45098,500.0,2011-07-04,Unicef,1709,DWE,34.66032916,-9.09089078,Kwa Vintani Kayembele,0,Rufiji,Mlimani,Iringa,11,4,Njombe,Mdandu,85,True,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,True,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe
20649,500.0,2011-03-23,Rc Church,2036,ACRA,34.62200592,-9.32467516,Kwa Moses Msigwa,0,Rufiji,Ipangala,Iringa,11,4,Njombe,Imalinyi,185,True,GeoData Consultants Ltd,WUA,Tove Mtwango gravity Scheme,True,2008,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
59309,250.0,2013-02-11,Danida,1379,DANIDA,30.06475027,-4.31810743,Sokoni,0,Lake Tanganyika,Madukani,Kigoma,16,2,Kasulu,Munyegera,540,True,GeoData Consultants Ltd,Water authority,Kigondo,True,2006,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe
16914,0.0,2011-07-24,Mfuko Wa Jimbo La Magu,0,Maswi company,33.42718371,-2.59481415,Sekondari Ya Magu Day,0,Lake Victoria,Isandula A,Mwanza,19,2,Magu,Magu Urban,0,True,GeoData Consultants Ltd,VWC,,True,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
23527,0.0,2013-02-04,Hesawa,1352,Hesawa,34.41454873,-1.77076814,Shuleni,0,Lake Victoria,Kemugesi,Mara,20,2,Serengeti,Nyamatare,750,True,GeoData Consultants Ltd,WUG,,,1996,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
8217,0.0,2012-10-28,Rwssp,0,DWE,32.46054671,-3.89025671,Shuleni,0,Lake Tanganyika,Mission,Shinyanga,17,3,Kahama,Nyandekwa,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,wug,user-group,unknown,unknown,milky,milky,dry,dry,shallow well,shallow well,groundwater,other,other
32039,0.0,2011-03-14,Mkinga Distric Coun,0,DWE,38.9197483,-4.7833854,Sokonoe,0,Pangani,Sokonoe,Tanga,4,8,Mkinga,Maramba,60,True,GeoData Consultants Ltd,VWC,Sokonoe Dam,True,2006,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,dam,dam,surface,communal standpipe,communal standpipe
23003,10.0,2013-01-16,Jaica,474,JAICA,37.90668996,-9.94285805,Kwa Mzee Mbanila,0,Ruvuma / Southern Coast,Minazini,Lindi,80,43,Liwale,Mangirikiti,350,True,GeoData Consultants Ltd,VWC,,True,2007,india mark ii,india mark ii,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
56295,0.0,2012-10-21,Hesawa,1502,Hesawa,34.43402932,-1.27621487,Kemeremo,0,Lake Victoria,Kigera,Mara,20,1,Tarime,Sirari,1000,True,GeoData Consultants Ltd,,,True,2000,other,other,other,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring
28621,0.0,2013-02-23,Dmdd,1671,DMDD,35.53336701,-4.22291975,Kwa Naade,0,Internal,Gidim B,Manyara,21,1,Babati,Dareda,480,True,GeoData Consultants Ltd,VWC,,True,2004,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
51935,0.0,2011-08-11,Dwe,829,DWE,31.76739105,-7.80159026,Kwa Lufiaki,0,Lake Rukwa,Lwanji,Rukwa,15,2,Sumbawanga Rural,Mtowisa,300,True,GeoData Consultants Ltd,VWC,Mtowisa water suply,True,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
38939,0.0,2013-02-14,Lga,466,LGA,38.94230892,-10.68235839,Ofisini,0,Ruvuma / Southern Coast,Tuungane,Mtwara,90,33,Masasi,Mpindimbi,1,True,GeoData Consultants Ltd,VWC,,True,1985,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe multiple,communal standpipe
2149,1500.0,2013-02-26,Danida,830,DWE,35.67220068,-10.19977014,Ofisi Ya Kijiji,0,Lake Nyasa,Stendi,Ruvuma,10,2,Songea Rural,Gumbiro,650,True,GeoData Consultants Ltd,VWC,,True,1993,other,other,other,vwc,user-group,pay annually,annually,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other
13285,0.0,2012-10-08,Dwsp,0,DWE,33.47109194,-3.65297166,Kwa Mzee Njiga,0,Internal,Wiligwamabu,Shinyanga,17,7,Shinyanga Urban,Ibadakuli,0,,GeoData Consultants Ltd,WUG,Central basin,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
50186,500.0,2011-08-03,Kkkt,1616,Villagers,34.88501363,-8.8792482,Kwa Elia Mbago,0,Rufiji,Mlowa,Iringa,11,4,Njombe,Makambako,80,True,GeoData Consultants Ltd,VWC,,False,2009,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump
43241,0.0,2011-07-20,Wananchi,0,wananchi,33.70260984,-9.53887755,Kwa Kuhangaika Mwafongo,0,Lake Nyasa,Ngonga,Mbeya,12,3,Kyela,Ngana,0,True,GeoData Consultants Ltd,Water authority,Ngana water supplied scheme,True,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
11041,0.0,2011-07-12,Hesawa,0,HESAWA,31.54599684,-1.55759409,Kwa Mzee Ismail,0,Lake Victoria,Kyatabara,Kagera,18,2,Bukoba Rural,Buterankuzi,0,True,GeoData Consultants Ltd,VWC,NCHULOWAIBALE WATER SUPPLY SCHEME,True,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
70703,0.0,2011-03-07,Afric,0,Megis,35.845735100000006,-6.34588363,Zahanati,0,Rufiji,Mazengo,Dodoma,1,4,Chamwino,Mvumi Makulu,0,,GeoData Consultants Ltd,,Mvum,True,0,gravity,gravity,gravity,unknown,unknown,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,other,other
26171,1000.0,2013-02-09,Danida,626,DANIDA,37.12162931,-10.79227667,Kwa Bunyu,0,Ruvuma / Southern Coast,Uwasi,Ruvuma,10,1,Tunduru,Ligunga,1,True,GeoData Consultants Ltd,VWC,,False,1992,swn 80,swn 80,handpump,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump
20666,50.0,2013-02-16,Jaica,-24,Jaica,40.32069878,-10.46076069,Jaica,0,Ruvuma / Southern Coast,Gulioni,Mtwara,99,1,Mtwara Rural,Mahurunga,3000,True,GeoData Consultants Ltd,VWC,Tangazo water supply,True,2006,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
15852,1000.0,2011-03-10,Danida,1762,DANID,34.53404872,-9.77337335,none,0,Lake Nyasa,Mlangali Ndani,Iringa,11,5,Ludewa,Mlangali,40,True,GeoData Consultants Ltd,VWC,DANIDA,False,1988,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe
26971,0.0,2013-02-18,Danida,1032,DANIDA,35.75341206,-10.51757563,Kwa Haule,0,Lake Nyasa,Mtiputipu,Ruvuma,10,5,Namtumbo,Msindo,250,True,GeoData Consultants Ltd,WUG,,False,1983,other,other,other,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other
41200,0.0,2013-03-20,Magadini-makiwaru Water,1345,Magadini-Makiwaru wa,37.04197968,-3.16047312,Kwa Nehemia Baltolom,0,Pangani,Molomo Farm,Kilimanjaro,3,7,Siha,Siha Kati,1,True,GeoData Consultants Ltd,Water Board,BL Molomo,True,2001,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
60439,0.0,2011-08-10,Unicef,544,RWE,37.61043288,-6.75763481,Kwa Yusufu,0,Wami / Ruvu,Lukobe,Morogoro,5,5,Morogoro Urban,Kihonda,40,True,GeoData Consultants Ltd,VWC,Mazimbu,True,1981,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
26601,6000.0,2011-03-06,Danida,1271,DANID,35.4880448,-7.68220022,none,0,Rufiji,Makanyagio,Iringa,11,1,Iringa Rural,Nzihi,1,True,GeoData Consultants Ltd,VWC,Nzihi,True,1994,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
66647,0.0,2011-03-18,Water,0,Commu,36.63457442,-6.01979183,Zahanati,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Njoge,0,True,GeoData Consultants Ltd,VWC,Many,False,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
34275,0.0,2011-03-26,,0,,32.94686499,-9.31559004,Kwakalile,0,Lake Nyasa,Ngomolo,Mbeya,12,5,Ileje,Mbebe,0,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump
48853,20.0,2011-08-03,Government Of Tanzania,388,RWE,37.44305692,-6.3036159000000005,Ofisini,0,Wami / Ruvu,Kijoja,Morogoro,5,6,Mvomero,Mvomero,1,True,GeoData Consultants Ltd,VWC,Mvugiro,True,1974,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
66348,0.0,2013-03-24,Obc,2155,OBC,35.6238217,-2.05193391,Sokoni,0,Internal,Loliondo,Arusha,2,5,Ngorongoro,Olgosorok,420,True,GeoData Consultants Ltd,VWC,,True,2005,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
46581,20.0,2013-03-18,Government Of Tanzania,977,DWE,36.82803521,-3.49131862,Kwa Daniel Slim,0,Pangani,Marurani Kati,Arusha,2,2,Arusha Rural,Nduruma,150,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
